0.1267229169102233	0.5814306069462736	0.5557284492873196	0.23293208655333109	0.650758414711935	0.38189479056012554	0.6339062226701251
0.7936734289683278	0.6912679956786383	0.9246695659921411	0.06254711123834666	0.0027558989782856536	0.556816871671109	0.09917055669764485
0.14045760276475794	0.9547864533841939	0.37143848408854585	0.04801014624470401	0.6824787568160862	0.27188150566960023	0.13858343642753201
0.29647109730953236	0.5705053194714562	0.5393395123443394	0.45509802382026865	0.7823512260330783	0.1707467886151397	0.3803562800003568
0.1556106703328901	0.9147948199349654	0.2618536903978166	0.015145243265097141	0.09725357631152276	0.8179870957595958	0.5409765109638969
0.20450946987723184	0.9330176424278629	0.9564723749393571	0.08468053610145265	0.8628021990624763	0.0069880249566669494	0.5251805575084503
0.19983561652622783	0.019128469840901996	0.22544017828687335	0.21414243886835616	0.32816714857277085	0.7576335951994033	0.13283034394729087
0.09435653271250422	0.81213636692827	0.5900448180448241	0.18367571368856606	0.15752640719021116	0.7406679721188218	0.05643539439191669
0.7142349023351195	0.03076712196291398	0.5258792109345853	0.6301947649743129	0.18455205745232917	0.765405951276803	0.748017856180264
0.5799697436288063	0.8196738781506117	0.945694768581401	0.504804289565455	0.3171779480163477	0.8096164792123131	0.9576868049837122
0.4426335710042415	0.5315805314419872	0.189043102284985	0.45816675787367367	0.145837682151714	0.9275859551649279	0.10498477315855426
0.3489727580751989	0.7430735297422297	0.25208052621640054	0.9478215711785258	0.7042406247896082	0.615726703698293	0.8305359645320203
0.998370833322858	0.3952177845112428	0.709052490052805	0.8800334548166118	0.4695441696413951	0.4952951392369449	0.8468785277190269
0.3058201201987967	0.03254035460490878	0.8599903059748992	0.1969337269472311	0.7415491828508158	0.7000314839124777	0.3556834625364438
0.9794973369267788	0.13496725513287045	0.5308023387627474	0.5472454891649425	0.14687534239278222	0.8036760832914138	0.34522088486265345
0.3221710358139387	0.6024794791493349	0.8522007347237277	0.4414274273216592	0.9599196518502937	0.9279124101791225	0.3065159658328629
0.17473703640327276	0.245970625158487	0.6301829478333685	0.662205693477006	0.5547771527416601	0.23812094775494153	0.7293531390099979
0.18017739486085604	0.12209687875010022	0.2488028827741633	0.755579549706201	0.5570392857791531	0.6798673683690739	0.46746349202926085
0.5404827087826891	0.6370453951531756	0.03153659717258872	0.572902868031335	0.4732583852109742	0.5435642066228101	0.4381521451555326
0.39250771297973697	0.4013739998930934	0.868264090046075	0.0029388872078894845	0.5566060168432494	0.23898675835860472	0.606354778129415
0.8873663729603851	0.8168387209438999	0.3089936495340502	0.5401396360354977	0.8065313875779909	0.3644360619017275	0.9830786840865191
0.17395726899703745	0.7666698979105966	0.3624654194027137	0.7383957173339131	0.03585126996522381	0.009946885596611832	0.9164787272157935
0.657828764289631	0.013655993016552292	0.4576790524749308	0.4497281775835511	0.7542780494723367	0.6467371712165753	0.4647120555419606
0.6318859106336581	0.17448556815710092	0.4180925446279524	0.03786365122764668	0.45991004205196195	0.07171595410861231	0.1503081780422435
0.38601410660270274	0.8906003497472303	0.2976311141725869	0.17545986747336473	0.857363869267278	0.8747278833058372	0.015622615071121393
0.21672469843504816	0.04045769071823768	0.8021794111760943	0.37427726716175136	0.7027571612405186	0.8736425051402035	0.18608011300545435
0.2461685686054078	0.39881257899385103	0.6269075827797677	0.29898803349830505	0.14555907579803962	0.11700527059835619	0.3634681847338965
0.03278811698531525	0.0453422448799814	0.12970764405693647	0.4356818441084329	0.1061393228962102	0.47157121475175656	0.5979464298171893
